X,Y,FID,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate
-93.234997,44.981474,742,14-0011497,Dumpster or other outside trash receptacle fire   ,2014/04/11 00:00:00,00:24:44,19 ,        ,14                       ,AVE ,SE,                                        ,               ,SE,5                        ,ST  ,  ,44.981474,-93.234997,154 ,2014/04/11 00:00:00,00:42:13,1,1,2014/04/13 05:51:57,Apr 11 2014 12:24AM,Apr 11 2014 12:42AM
-93.239335,44.980615,743,14-0011501,"Outside rubbish, trash or waste fire              ",2014/04/11 00:00:00,00:42:22,19 ,        ,University               ,AVE ,SE,                                        ,               ,SE,12                       ,AVE ,  ,44.980615,-93.239335,151 ,2014/04/11 00:00:00,01:36:48,1,1,2014/04/13 05:51:57,Apr 11 2014 12:42AM,Apr 11 2014  1:36AM
-93.291991,44.948358,744,14-0011502,Building fire                                     ,2014/04/11 00:00:00,01:01:17,08 ,1006    ,Lake                     ,ST  ,W ,                                        ,409            ,  ,                         ,    ,  ,44.948358,-93.291991,111 ,2014/04/11 00:00:00,01:31:50,1,1,2014/04/13 05:51:57,Apr 11 2014  1:01AM,Apr 11 2014  1:31AM
-93.278056,44.895,745,14-0006078,Building fire                                     ,2014/02/21 00:00:00,04:00:44,27 ,5937    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.895,-93.278056,111 ,2014/02/21 00:00:00,05:15:02,1,1,2014/02/25 05:51:49,Feb 21 2014  4:00AM,Feb 21 2014  5:15AM
-93.308283,45.021238,746,14-0004272,Building fire                                     ,2014/02/05 00:00:00,12:30:38,14 ,3643    ,Penn                     ,AVE ,N ,                                        ,11             ,  ,                         ,    ,  ,45.021238,-93.308283,111 ,2014/02/05 00:00:00,13:44:16,1,1,2014/02/14 05:51:34,Feb  5 2014 12:30PM,Feb  5 2014  1:44PM
-93.267778,44.956944,747,14-0005396,"Cooking fire, confined to container               ",2014/02/15 00:00:00,01:47:31,08 ,2523    ,Portland                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.956944,-93.267778,113 ,2014/02/15 00:00:00,02:07:08,1,1,2014/02/16 05:51:35,Feb 15 2014  1:47AM,Feb 15 2014  2:07AM
-93.231588,44.948373,748,14-0011666,"Outside rubbish, trash or waste fire              ",2014/04/12 00:00:00,02:53:37,21 ,2800    ,LAKE                     ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.948373,-93.231588,151 ,2014/04/12 00:00:00,03:07:55,1,1,2014/04/13 05:51:57,Apr 12 2014  2:53AM,Apr 12 2014  3:07AM
-93.303431,44.969377,749,14-0004932,Passenger vehicle fire                            ,2014/02/11 00:00:00,02:28:07,06 ,2101    ,INTERSTATE 394 EB        ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.969377,-93.303431,131 ,2014/02/11 00:00:00,03:07:38,1,1,2014/02/11 05:51:34,Feb 11 2014  2:28AM,Feb 11 2014  3:07AM
-93.276111,45.031389,750,14-0005105,Passenger vehicle fire                            ,2014/02/12 00:00:00,15:28:22,02 ,3515    ,Marshall                 ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.031389,-93.276111,131 ,2014/02/12 00:00:00,16:23:05,1,1,2014/02/19 05:51:35,Feb 12 2014  3:28PM,Feb 12 2014  4:23PM
-93.266381,44.962691,751,14-0004929,"Trash or rubbish fire, contained                  ",2014/02/11 00:00:00,01:08:27,06 ,623     ,Franklin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.962691,-93.266381,118 ,2014/02/11 00:00:00,01:21:44,1,1,2014/02/12 05:51:40,Feb 11 2014  1:08AM,Feb 11 2014  1:21AM
-93.238443,44.999922,752,14-0004328,"Trash or rubbish fire, contained                  ",2014/02/05 00:00:00,22:00:44,15 ,1222    ,Lincoln                  ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,44.999922,-93.238443,118 ,2014/02/05 00:00:00,22:10:45,1,1,2014/02/13 05:51:33,Feb  5 2014 10:00PM,Feb  5 2014 10:10PM
-93.240954,45.026926,753,14-0012208,Passenger vehicle fire                            ,2014/04/17 00:00:00,09:51:24,15 ,3259    ,Pierce                   ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.026926,-93.240954,131 ,2014/04/17 00:00:00,10:45:11,1,1,2014/04/19 05:51:34,Apr 17 2014  9:51AM,Apr 17 2014 10:45AM
-93.286657,45.028177,754,14-0005170,Passenger vehicle fire                            ,2014/02/13 00:00:00,07:45:31,20 ,        ,Interstate 94 Eb         ,    ,  ,                                        ,               ,N ,Eb I94 To Dowling        ,AVE ,  ,45.028177,-93.286657,131 ,2014/02/13 00:00:00,08:20:24,1,1,2014/02/14 05:51:34,Feb 13 2014  7:45AM,Feb 13 2014  8:20AM
-93.290749,44.938856,755,14-0005206,"Cooking fire, confined to container               ",2014/02/13 00:00:00,13:09:38,17 ,3535    ,Bryant                   ,AVE ,S ,                                        ,313            ,  ,                         ,    ,  ,44.938856,-93.290749,113 ,2014/02/13 00:00:00,13:24:01,1,1,2014/02/14 05:51:34,Feb 13 2014  1:09PM,Feb 13 2014  1:24PM
-93.228737,44.934125,756,14-0012039,"Excessive heat, scorch burns with no ignition     ",2014/04/15 00:00:00,19:31:41,21 ,        ,Hiawatha                 ,AVE ,  ,                                        ,               ,E ,38                       ,ST  ,  ,44.934125,-93.228737,251 ,2014/04/15 00:00:00,19:41:08,1,1,2014/04/16 05:51:40,Apr 15 2014  7:31PM,Apr 15 2014  7:41PM
-93.302071,44.980864,757,14-0005507,Building fire                                     ,2014/02/16 00:00:00,04:42:15,16 ,1707    ,Glenwood                 ,AVE ,N ,                                        ,107            ,  ,                         ,    ,  ,44.980864,-93.302071,111 ,2014/02/16 00:00:00,06:29:19,1,1,2014/02/19 05:51:35,Feb 16 2014  4:42AM,Feb 16 2014  6:29AM
-93.298333,44.950833,758,14-0005512,"Outside rubbish, trash or waste fire              ",2014/02/16 00:00:00,08:51:01,08 ,2855    ,Hennepin                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.950833,-93.298333,151 ,2014/02/16 00:00:00,08:59:48,1,1,2014/02/17 05:51:51,Feb 16 2014  8:51AM,Feb 16 2014  8:59AM
-93.289654,44.937696,759,14-0005539,Building fire                                     ,2014/02/16 00:00:00,15:29:11,17 ,813     ,36                       ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.937696,-93.289654,111 ,2014/02/16 00:00:00,15:58:26,1,1,2014/02/17 05:51:51,Feb 16 2014  3:29PM,Feb 16 2014  3:58PM
-93.286888,44.941183,760,14-0006213,"Explosion (no fire), Other                        ",2014/02/21 00:00:00,23:37:04,17 ,3407    ,Garfield                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.941183,-93.286888,240 ,2014/02/21 00:00:00,23:46:02,1,1,2014/02/22 05:51:40,Feb 21 2014 11:37PM,Feb 21 2014 11:46PM
-93.313318,45.005335,761,14-0005711,"Cooking fire, confined to container               ",2014/02/18 00:00:00,09:27:23,14 ,2523    ,Thomas                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.005335,-93.313318,113 ,2014/02/18 00:00:00,09:31:57,1,1,2014/02/20 05:51:33,Feb 18 2014  9:27AM,Feb 18 2014  9:31AM
-93.282978,44.890623,762,14-0005942,"Cooking fire, confined to container               ",2014/02/20 00:00:00,08:34:36,27 ,216     ,62                       ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.890623,-93.282978,113 ,2014/02/20 00:00:00,08:51:12,1,1,2014/02/21 05:51:38,Feb 20 2014  8:34AM,Feb 20 2014  8:51AM
-93.233842,44.972406,763,14-0005584,"Excessive heat, scorch burns with no ignition     ",2014/02/17 00:00:00,02:25:52,19 ,312     ,Church                   ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.972406,-93.233842,251 ,2014/02/17 00:00:00,02:56:22,1,1,2014/02/19 05:51:35,Feb 17 2014  2:25AM,Feb 17 2014  2:56AM
-93.295639,45.023987,764,14-0005621,Passenger vehicle fire                            ,2014/02/17 00:00:00,11:25:14,14 ,        ,Dowling                  ,AVE ,N ,                                        ,               ,N ,Fremont                  ,AVE ,  ,45.023987,-93.295639,131 ,2014/02/17 00:00:00,12:13:07,1,1,2014/02/19 05:51:35,Feb 17 2014 11:25AM,Feb 17 2014 12:13PM
-93.291786,45.008795,765,14-0005281,Building fire                                     ,2014/02/14 00:00:00,04:52:55,14 ,2818    ,COLFAX                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.008795,-93.291786,111 ,2014/02/14 00:00:00,12:50:52,3,1,2014/02/19 05:51:35,Feb 14 2014  4:52AM,Feb 14 2014 12:50PM
-93.253131,44.996893,766,14-0005557,Building fire                                     ,2014/02/16 00:00:00,19:17:18,11 ,687     ,Summer                   ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,44.996893,-93.253131,111 ,2014/02/16 00:00:00,20:02:22,1,1,2014/02/18 05:51:37,Feb 16 2014  7:17PM,Feb 16 2014  8:02PM
-93.261266,44.924876,767,14-0005884,Building fire                                     ,2014/02/19 00:00:00,16:44:45,17 ,4314    ,Elliot                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.924876,-93.261266,111 ,2014/02/19 00:00:00,19:21:13,1,1,2014/02/21 05:51:38,Feb 19 2014  4:44PM,Feb 19 2014  7:21PM
-93.263841,44.92152,768,14-0005886,Passenger vehicle fire                            ,2014/02/19 00:00:00,17:26:04,17 ,4500    ,Columbus                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.92152,-93.263841,131 ,2014/02/19 00:00:00,17:55:06,1,1,2014/02/20 05:51:33,Feb 19 2014  5:26PM,Feb 19 2014  5:55PM
-93.317188,44.993375,769,14-0006074,Passenger vehicle fire                            ,2014/02/21 00:00:00,03:17:20,16 ,        ,14                       ,AVE ,N ,                                        ,               ,N ,Washburn                 ,AVE ,  ,44.993375,-93.317188,131 ,2014/02/21 00:00:00,03:53:19,1,1,2014/02/22 05:51:40,Feb 21 2014  3:17AM,Feb 21 2014  3:53AM
-93.28757,44.971586,770,14-0006442,Passenger vehicle fire                            ,2014/02/23 00:00:00,20:01:41,06 ,601     ,Interstate 94 Eb         ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.971586,-93.28757,131 ,2014/02/23 00:00:00,20:35:39,1,1,2014/02/24 05:51:33,Feb 23 2014  8:01PM,Feb 23 2014  8:35PM
-93.208874,44.977458,771,14-0005922,Road freight or transport vehicle fire            ,2014/02/20 00:00:00,00:55:11,19 ,525     ,Kasota                   ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.977458,-93.208874,132 ,2014/02/20 00:00:00,03:02:09,1,1,2014/02/21 05:51:38,Feb 20 2014 12:55AM,Feb 20 2014  3:02AM
-93.300556,44.995278,772,14-0014532,Passenger vehicle fire                            ,2014/05/08 00:00:00,13:22:04,04 ,1500    ,James                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.995278,-93.300556,131 ,2014/05/08 00:00:00,16:17:58,1,1,2014/05/10 05:51:27,May  8 2014  1:22PM,May  8 2014  4:17PM
-93.245032,45.013166,773,14-0005047,Building fire                                     ,2014/02/12 00:00:00,03:17:58,15 ,1030    ,Lowry                    ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,45.013166,-93.245032,111 ,2014/02/12 00:00:00,03:41:45,1,1,2014/02/21 05:51:38,Feb 12 2014  3:17AM,Feb 12 2014  3:41AM
-93.280335,44.978895,774,14-0017084,"Cooking fire, confined to container               ",2014/05/30 00:00:00,06:06:21,16 ,53      ,Glenwood                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.978895,-93.280335,113 ,2014/05/30 00:00:00,06:36:34,1,1,2014/05/31 05:51:38,May 30 2014  6:06AM,May 30 2014  6:36AM
-93.256225,44.958599,775,14-0018266,"Special outside fire, Other                       ",2014/06/08 00:00:00,19:51:50,05 ,2429    ,13                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.958599,-93.256225,160 ,2014/06/08 00:00:00,20:01:44,1,1,2014/06/09 05:51:35,Jun  8 2014  7:51PM,Jun  8 2014  8:01PM
-93.296596,45.042093,776,14-0006447,Passenger vehicle fire                            ,2014/02/23 00:00:00,21:17:55,20 ,        ,48                       ,AVE ,N ,                                        ,               ,N ,Fremont                  ,AVE ,  ,45.042093,-93.296596,131 ,2014/02/23 00:00:00,21:39:00,1,1,2014/02/25 05:51:49,Feb 23 2014  9:17PM,Feb 23 2014  9:39PM
-93.291913,45.028466,777,14-0018812,"Outside rubbish, trash or waste fire              ",2014/06/13 00:00:00,21:31:50,20 ,4045    ,COLFAX                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.028466,-93.291913,151 ,2014/06/13 00:00:00,22:36:29,1,1,2014/06/18 05:51:35,Jun 13 2014  9:31PM,Jun 13 2014 10:36PM
-93.268921,45.015519,778,14-0018817,"Outside rubbish, trash or waste fire              ",2014/06/13 00:00:00,22:22:26,02 ,2611    ,California               ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.015519,-93.268921,151 ,2014/06/13 00:00:00,22:29:52,1,1,2014/06/15 05:51:33,Jun 13 2014 10:22PM,Jun 13 2014 10:29PM
-93.313896,44.950869,779,14-0006184,"Cooking fire, confined to container               ",2014/02/21 00:00:00,19:55:53,22 ,2900    ,Thomas                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.950869,-93.313896,113 ,2014/02/21 00:00:00,20:11:14,1,1,2014/02/23 05:51:35,Feb 21 2014  7:55PM,Feb 21 2014  8:11PM
-93.228153,45.013305,780,14-0006212,Building fire                                     ,2014/02/21 00:00:00,23:28:20,15 ,2505    ,MCKINLEY                 ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.013305,-93.228153,111 ,2014/02/22 00:00:00,02:03:09,1,1,2014/02/25 05:51:49,Feb 21 2014 11:28PM,Feb 22 2014  2:03AM
-93.276821,44.903352,781,14-0006523,"Outside rubbish, trash or waste fire              ",2014/02/24 00:00:00,15:33:31,27 ,5440    ,1                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.903352,-93.276821,151 ,2014/02/24 00:00:00,15:41:53,1,1,2014/02/25 05:51:49,Feb 24 2014  3:33PM,Feb 24 2014  3:41PM
-93.229722,44.908889,782,14-0012270,Dumpster or other outside trash receptacle fire   ,2014/04/17 00:00:00,21:15:51,12 ,5209    ,30                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.908889,-93.229722,154 ,2014/04/17 00:00:00,21:34:56,1,1,2014/04/18 05:51:40,Apr 17 2014  9:15PM,Apr 17 2014  9:34PM
-93.252465,44.953468,783,14-0006559,Passenger vehicle fire                            ,2014/02/24 00:00:00,22:12:37,05 ,2715    ,Bloomington              ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.953468,-93.252465,131 ,2014/02/24 00:00:00,23:00:30,1,1,2014/02/25 05:51:49,Feb 24 2014 10:12PM,Feb 24 2014 11:00PM
-93.300447,45.003992,784,14-0006566,"Cooking fire, confined to container               ",2014/02/25 00:00:00,01:39:36,14 ,2411    ,Ilion                    ,AVE ,N ,                                        ,2              ,  ,                         ,    ,  ,45.003992,-93.300447,113 ,2014/02/25 00:00:00,01:56:45,1,1,2014/02/25 05:51:49,Feb 25 2014  1:39AM,Feb 25 2014  1:56AM
